ownerid,parcelid,name,address1,address2,city,StateCode,PostalCode,CountryCode,DateAcquired,OwnDoc,SalePrice,Status,Instrument,InstrumentType,url,sortdate
39611188,478763,O.I.C.  2403 BRASHER AVENUE,2403 BRASHER AVE,,NASHVILLE,TN,37206,US,9/2/25,MA-20250902 0070031,,Active,MA-20250902 0070031,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202509020070031,1.76E+12
39611313,478771,O.I.C. 1819 ELLIOTT AVE COMMONS,1122 WOODVALE DR,,NASHVILLE,TN,37204,US,9/2/25,MA-20250903 0070209,,Active,MA-20250903 0070209,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202509030070209,1.76E+12
39611529,478787,O.I.C. 1000 BYRAN STREET,3732 MOSS ROSE DR,,NASHVILLE,TN,37216,US,8/29/25,MA-20250904 0070849,,Active,MA-20250904 0070849,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202509040070849,1.76E+12
39610983,478742,O.I.C. HOMES AT MAXON AND NICHOL,9017 POPLAR CREEK RD,,NASHVILLE,TN,37221,US,8/28/25,MA-20250828 0069059,0,Active,MA-20250828 0069059,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508280069059,1.76E+12
39611111,478748,O.I.C. HOMES AT 3930 TAYLOR ROAD,1069 BLAIRFIELD DR,,ANTIOCH,TN,37013,US,8/27/25,MA-20250829 0069349,,Active,MA-20250829 0069349,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508290069349,1.76E+12
39611115,478751,O.I.C. HOMES AT 3936 TAYLOR RD,1069 BLAIRFIELD DR,,ANTIOCH,TN,37013,US,8/27/25,MA-20250829 0069356,,Active,MA-20250829 0069356,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508290069356,1.76E+12
39611118,478754,O.I.C. HOMES AT 3920 TAYLOR ROAD,1069 BLAIRFIELD DR,,ANTIOCH,TN,37013,US,8/27/25,MA-20250829 0069358,0,Active,MA-20250829 0069358,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508290069358,1.76E+12
39611162,478755,O.I.C. HOMES AT 2616 BUENA VISTA PIKE AMENDED,342 FANNIS CIR,,GALLATIN,TN,37066,US,8/26/25,MA-20250827 0068704,,Active,MA-20250827 0068704,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508270068704,1.76E+12
39611289,478768,O.I.C. HOMES AT 2618 BUENA VISTA PIKE AMENDED,342 FANNIS CIR,,GALLATIN,TN,37066,US,8/26/25,MA-20250827 0068705,,Active,MA-20250827 0068705,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508270068705,1.76E+12
39601318,478722,O.I.C. 2110 14TH AVENUE NORTH HOMES,2110 14TH AVE N,,NASHVILLE,TN,37208,US,8/20/25,MA-20250821 0067157,,Active,MA-20250821 0067157,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508210067157,1.76E+12
39601322,478725,O.I.C. 1405 14TH AVENUE HOMES,4900 CENTENNIAL BLVD STE 300 PMB#15,,NASHVILLE,TN,37209,US,8/20/25,MA-20250821 0067186,,Active,MA-20250821 0067186,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508210067186,1.76E+12
39610986,478745,O.I.C. SIXFIFTEEN WACO DRIVE,210 FAIRFAX AVE,,NASHVILLE,TN,37212,US,8/20/25,MA-20250828 0069117,,Active,MA-20250828 0069117,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508280069117,1.76E+12
39544496,478549,O.I.C. HOMES AT 179 LITTLE GREEN STREET,1728 14TH AVE N,,NASHVILLE,TN,37208,US,8/19/25,MA-20250819 0066025,,Active,MA-20250819 0066025,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508190066025,1.76E+12
39601266,478719,O.I.C. 379 WALES DRIVE TOWNHOMES,4976 FLAT CREEK RD,,SPRING HILL,TN,37174,US,8/18/25,MA-20250821 0066962,0,Active,MA-20250821 0066962,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508210066962,1.76E+12
39544502,478552,O.I.C. HOMES AT 181 LITTLE GREEN STREET,1728 14TH AVE N,,NASHVILLE,TN,37208,US,8/15/25,MA-20250819 0066027,,Active,MA-20250819 0066027,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508190066027,1.76E+12
39544490,478546,O.I.C. HOMES AT 403 HADLEY AVENUE,2231 N MT JULIET RD STE 202,,MOUNT JULIET,TN,37122,US,8/14/25,MA-20250819 0066071,,Active,MA-20250819 0066071,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508190066071,1.76E+12
39542259,477990,O.I.C. BELLSHIRE TERRACE/PINEVIEW COTTAGES,5549 KENDALL DR,,NASHVILLE,TN,37209,US,8/13/25,MA-20250813 0064581,,Active,MA-20250813 0064581,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508130064581,1.76E+12
39542292,477999,O.I.C. HOMES AT 917 AND 919 ANITA DRIVE,3113 HILLSIDE RD,,NASHVILLE,TN,37207,US,8/13/25,MA-20250813 0064484,,Active,MA-20250813 0064484,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508130064484,1.76E+12
39611175,478760,O.I.C. HOMES AT BASSWOOD & EDSEL,714 4TH AVE N,,NASHVILLE,TN,37219,US,8/13/25,MA-20250819 0066066,,Active,MA-20250819 0066066,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508190066066,1.76E+12
39542284,477996,O.I.C. 1906 5TH AVENUE N,511 B SNYDER AVE,,NASHVILLE,TN,37209,US,8/12/25,MA-20250813 0064398,,Active,MA-20250813 0064398,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508130064398,1.75E+12
39542008,477978,O.I.C. HOMES AT 3109 BELWOOD,855 SPRINGFIELD HWY,,GOODLETTSVILLE,TN,37072,US,8/8/25,MA-20250808 0063155,,Active,MA-20250808 0063155,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508080063155,1.75E+12
39542067,477984,O.I.C. HOMES AT 5927 AND 5929 OLD HARDING PIKE,3500 SAINDON ST,,NASHVILLE,TN,37211,US,8/8/25,MA-20250811 0063442,,Active,MA-20250811 0063442,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508110063442,1.75E+12
39544520,478553,O.I.C. PEMBERTON TOWNHOMES,8585 E HARTFORD DR STE 118,,SCOTTSDALE,AZ,85225,US,8/8/25,MA-20250819 0066340,0,Active,MA-20250819 0066340,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508190066340,1.75E+12
39541996,477972,O.I.C. HOMES AT 565 CROLEY DRIVE,615 NAPOLEAN AVE,,NASHVILLE,TN,37211,US,8/7/25,MA-20250808 0062995,,Active,MA-20250808 0062995,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508080062995,1.75E+12
39542061,477981,O.I.C. HOMES AT 509 AND 511 BROADWELL,6347 SHADOW RIDGE CT,,BRENTWOOD,TN,37027,US,8/7/25,MA-20250811 0063772,,Active,MA-20250811 0063772,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508110063772,1.75E+12
39543690,478425,O.I.C.  WALTON STATION,2405 DICKERSON PIKE,,NASHVILLE,TN,37207,US,8/7/25,MA-20250808 0063057,,Active,MA-20250808 0063057,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508080063057,1.75E+12
39541900,477962,O.I.C. HOMES AT 6206 PENNSYLVANIA AVENUE,129 BETHLEHEM RD,,LEBANON,TN,37087,US,8/6/25,MA-20250807 0062727,,Active,MA-20250807 0062727,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508070062727,1.75E+12
39541926,477966,O.I.C. PAIR AT ELMHURST,713 18TH AVE S,,NASHVILLE,TN,37203,US,8/6/25,MA-20250807 0062844,0,Active,MA-20250807 0062844,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508070062844,1.75E+12
39542194,477987,O.I.C. PRIME CONDOMINIUM,424 CHURCH ST STE 2900,,NASHVILLE,TN,37219,US,8/6/25,MA-20250812 0064076,0,Active,MA-20250812 0064076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508120064076,1.75E+12
39542269,477993,O.I.C. 142 FAIN ST,142 FAIN ST,,NASHVILLE,TN,37210,US,8/6/25,MA-20250813 0064378,0,Active,MA-20250813 0064378,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508130064378,1.75E+12
39541387,477938,O.I.C. HOMES AT 1808 SHACKLEFORD,1760 UMBRIA DR,,BRENTWOOD,TN,37027,US,8/5/25,MA-20250806 0062363,,Active,MA-20250806 0062363,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508060062363,1.75E+12
39544084,478540,O.I.C. ONETHOUSANDSEVEN FAIRWIN AVENUE,209 WOODFORD PL,,NASHVILLE,TN,37215,US,8/5/25,MA-20250818 0065781,,Active,MA-20250818 0065781,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508180065781,1.75E+12
39541342,477934,O.I.C. HOMES AT 15 NORTH HILL STREET,1209 SAXON DR,,NASHVILLE,TN,37215,US,8/4/25,MA-20250806 0062456,,Active,MA-20250806 0062456,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508060062456,1.75E+12
39540585,477749,O.I.C. 5450 FRANKLIN PIKE CIRCLE,5450 FRANKLIN PIKE CIR,,BRENTWOOD,TN,37027,US,7/31/25,MA-20250731 0060656,,Active,MA-20250731 0060656,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507310060656,1.75E+12
39659936,479746,O.I.C. 112 FORREST VALLEY COURT HOMES,112 FORREST VALLEY CT,,NASHVILLE,TN,37209,US,7/30/25,MA-20250731 0060440,,Active,MA-20250731 0060440,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507310060440,1.75E+12
39540399,477733,O.I.C. HOMES AT 1800 NASSAU STREET,1800 NASSAU ST,,NASHVILLE,TN,37208,US,7/29/25,MA-20250729 0059970,0,Active,MA-20250729 0059970,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507290059970,1.75E+12
39540402,477736,O.I.C. 3411 HOPKINS STREET,944 MAIN ST,,NASHVILLE,TN,37206,US,7/29/25,MA-20250729 0059979,,Active,MA-20250729 0059979,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507290059979,1.75E+12
39540593,477752,O.I.C. HOMES AT 508 WAYCROSS DRIVE,508 WAYCROSS DR,,NASHVILLE,TN,37211,US,7/29/25,MA-20250731 0060512,,Active,MA-20250731 0060512,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507310060512,1.75E+12
39540396,477730,O.I.C. HOMES AT 1000 & 1002 ARGYLE AVENUE,2078 WILSON PIKE,,FRANKLIN,TN,37067,US,7/25/25,MA-20250729 0059737,,Active,MA-20250729 0059737,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507290059737,1.75E+12
39540438,477744,O.I.C. HOMES AT 502 EASTBORO DRIVE,1118 LOCHLAND DR,,GALLATIN,TN,37066,US,7/25/25,MA-20250730 0060303,0,Active,MA-20250730 0060303,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507300060303,1.75E+12
39540434,477741,O.I.C. 6332 COLUMBIA,1217 CHICKASAW DR,,BRENTWOOD,TN,37027,US,7/24/25,MA-20250730 0060008,0,Active,MA-20250730 0060008,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507300060008,1.75E+12
39539675,477630,O.I.C. HOMES AT 1703 JEANS COURT,PO BOX 331235,,NASHVILLE,TN,37203,US,7/22/25,MA-20250722 0057843,,Active,MA-20250722 0057843,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507220057843,1.75E+12
39539793,477637,O.I.C. 1115 MAPLEHURST AVENUE,3811 BEDFORD AVE STE 204,,NASHVILLE,TN,37215,US,7/22/25,MA-20250723 0058163,,Active,MA-20250723 0058163,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507230058163,1.75E+12
39542002,477975,O.I.C. HOMES AT 527 ELAINE AVENUE,5226 DOVE TRL,,HERMITAGE,TN,37076,US,7/21/25,MA-20250808 0036055,0,Active,MA-20250808 0036055,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508080036055,1.75E+12
39539430,477613,O.I.C. HOMES AT OLD DONELSON PIKE & NODYNE DRIVE,1178 WALLER RD,,BRENTWOOD,TN,37027,US,7/18/25,MA-20250718 0056737,,Active,MA-20250718 0056737,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507180056737,1.75E+12
39539558,477626,O.I.C. HOMES AT 1715 LITTON AVENUE,PO BOX 159342,,NASHVILLE,TN,37216,US,7/17/25,MA-20250721 0057321,,Active,MA-20250721 0057321,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507210057321,1.75E+12
39541975,477967,O.I.C. HOMES AT 1022 & 1024 BATTERY LANE,707 WELSH LN,,FRANKLIN,TN,37064,US,7/17/25,MA-20250724 0058592,,Active,MA-20250724 0058592,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507240058592,1.75E+12
39540052,477641,O.I.C. HOMES AT 602 CROLEY DRIVE,602 A CROLEY DR,,NASHVILLE,TN,37209,US,7/16/25,MA-20250716 0056315,,Active,MA-20250716 0056315,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507160056315,1.75E+12
39540171,477723,O.I.C. MADISON TRINITY,1 N LA SALLE ST STE 2100,,CHICAGO,IL,60602,US,7/15/25,MA-20250722 0057986,,Active,MA-20250722 0057986,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507220057986,1.75E+12
39538603,477595,O.I.C. HOMES AT 2911 LEE DAVIS ROAD,9619 DEER TRACK CT,,BRENTWOOD,TN,37027,US,7/10/25,MA-20250711 0054631,,Active,MA-20250711 0054631,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507110054631,1.75E+12
39538397,477589,O.I.C. HOMES AT 3801 BELMONT BOULEVARD,1200 BROADWAY APT 1416,,NASHVILLE,TN,37203,US,7/9/25,MA-20250709 0053836,,Active,MA-20250709 0053836,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507090053836,1.75E+12
39538531,477592,O.I.C. HOMES AT 518 EAST BEND DRIVE,PO BOX 159342,,NASHVILLE,TN,37215,US,7/9/25,MA-20250710 0054210,,Active,MA-20250710 0054210,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507100054210,1.75E+12
39538613,477598,O.I.C. 118 12TH AVENUE,222 2ND AVE S STE 1930,,NASHVILLE,TN,37201,US,7/8/25,MA-20250711 0054885,0,Active,MA-20250711 0054885,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507110054885,1.75E+12
39538914,477601,O.I.C. 1712 RIVER DRIVE,PO BOX 90680,,NASHVILLE,TN,37209,US,7/8/25,MA-20250714 0055099,,Active,MA-20250714 0055099,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507140055099,1.75E+12
39538919,477604,O.I.C. 1714 RIVER DRIVE,PO BOX 90680,,NASHVILLE,TN,37209,US,7/8/25,MA-20250714 0055100,,Active,MA-20250714 0055100,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507140055100,1.75E+12
39538249,477585,O.I.C. NINEHUNDREDFORTY BATTLEFIELD DRIVE,105 AVALON BAY DR,,OLD HICKORY,TN,37138,US,7/1/25,MA-20250708 0053565,0,Active,MA-20250708 0053565,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507080053565,1.75E+12
39537685,477571,O.I.C. HOMES AT 3801 SYFERT LANE,4802 CITRUS DR UNIT A,,NASHVILLE,TN,37211,US,6/27/25,MA-20250701 0051836,,Active,MA-20250701 0051836,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507010051836,1.75E+12
39536818,477550,O.I.C. 3819 EDWARDS AVENUE,7555 MAGGIE DR,,ANTIOCH,TN,37013,US,6/23/25,MA-20250624 0049626,,Active,MA-20250624 0049626,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506240049626,1.75E+12
39537678,477568,O.I.C. HOMES AT 1208 MCGAVOCK PIKE,1831 12TH AVE S #154,,NASHVILLE,TN,37203,US,6/23/25,MA-20250701 0051833,0,Active,MA-20250701 0051833,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507010051833,1.75E+12
39536536,477526,O.I.C. 1202 CLIFTON LANE,1122 WOODVALE DR,,NASHVILLE,TN,37204,US,6/20/25,MA-20250620 0048563,,Active,MA-20250620 0048563,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506200048563,1.75E+12
39536638,477531,O.I.C. HOMES AT 1704 COUNTY HOSPITAL ROAD,PO BOX 90680,,NASHVILLE,TN,37209,US,6/20/25,MA-20250623 0048828,,Active,MA-20250623 0048828,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506230048828,1.75E+12
39536647,477534,O.I.C. HOMES AT 3104 ALPINE PARK,929 RUSSELL ST,,NASHVILLE,TN,37206,US,6/20/25,MA-20250623 0048758,,Active,MA-20250623 0048758,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506230048758,1.75E+12
39536897,477553,O.I.C. SIXHUNDREDTHIRTYFIVE FREEDOM PLACE,149 KEELON GAP RD,,SPRING HILL,TN,37174,US,6/19/25,MA-20250625 0050175,,Active,MA-20250625 0050175,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506250050175,1.75E+12
39536658,477537,O.I.C. 1613 ELIZABETH ROAD,1609 ELIZABETH RD,,NASHVILLE,TN,37218,US,6/18/25,MA-20250623 0049090,,Active,MA-20250623 0049090,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506230049090,1.75E+12
39536769,477540,O.I.C. 1609 ELIZABETH ROAD,903 LAKE PARK DR,,GALLATIN,TN,37066,US,6/18/25,MA-20250620 0048590,,Active,MA-20250620 0048590,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506200048590,1.75E+12
39536815,477547,O.I.C. 2518 ASHWOOD AVENUE TOWNHOMES,1720 LINDEN AVE,,NASHVILLE,TN,37212,US,6/16/25,MA-20250624 0049545,,Active,MA-20250624 0049545,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506240049545,1.75E+12
39537867,477575,O.I.C. HOMES AT SHERIDAN & HARWOOD,PO BOX 121986,,NASHVILLE,TN,37212,US,6/13/25,MA-20250702 0052172,,Active,MA-20250702 0052172,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507020052172,1.75E+12
39539553,477623,O.I.C. TOWNHOMES AT 946 BATTLEFIELD DRIVE,946 BATTLEFIELD DR,,NASHVILLE,TN,37204,US,6/13/25,MA-20250721 0056955,,Active,MA-20250721 0056955,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507210056955,1.75E+12
39536328,477517,O.I.C. HOMES AT 2913 VAULX LANE,615 NAPOLEAN AVE,,NASHVILLE,TN,37211,US,6/12/25,MA-20250616 0046976,,Active,MA-20250616 0046976,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506160046976,1.75E+12
39537010,477555,O.I.C. 533 HIGHCREST DRIVE COMMONS,408 LANDON DR,,NASHVILLE,TN,37220,US,6/11/25,MA-20250618 0047922,,Active,MA-20250618 0047922,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506180047922,1.75E+12
39539002,477608,O.I.C.  HOMES AT 2710 TRAUGHBER,21 REMSEN AVE STE 231,,MONSEY,NY,10952,US,6/11/25,MA-20250715 0055807,,Active,MA-20250715 0055807,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507150055807,1.75E+12
39535579,477461,O.I.C. HOMES AT 1236 N AVONDALE CIRCLE,114 B FERN AVE,,NASHVILLE,TN,37207,US,6/10/25,MA-20250610 0045714,0,Active,MA-20250610 0045714,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506100045714,1.75E+12
39535882,477460,O.I.C. GROVE AT MERIDIAN,9005 OVERLOOK BLVD,,BRENTWOOD,TN,37027,US,6/9/25,MA-20250609 0045334,0,Active,MA-20250609 0045334,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506090045334,1.75E+12
39541142,477921,O.I.C. WCO NORTH RIVER CONDOMINIUM,701 SOUTH SIXTH ST,,NASHVILLE,TN,37206,US,6/9/25,MA-20250804 0061481,0,Active,MA-20250804 0061481,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202508040061481,1.75E+12
39535201,477453,O.I.C. SOUTHCREST HOMES,521 SOUTHCREST DR,,NASHVILLE,TN,37211,US,6/6/25,MA-20250606 0044602,,Active,MA-20250606 0044602,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506060044602,1.75E+12
39535417,477456,O.I.C. HOMES AT 5978 EDMONSON PIKE LOT 1,7065 MOORES LN STE 300,,BRENTWOOD,TN,37027,US,6/4/25,MA-20250609 0045106,,Active,MA-20250609 0045106,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506090045106,1.75E+12
39535088,477441,O.I.C. 205 JOYNER AVENUE COMMONS,408 LANDON DR,,NASHVILLE,TN,37220,US,6/3/25,MA-20250605 0044104,,Active,MA-20250605 0044104,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506050044104,1.75E+12
39535091,477444,O.I.C. 1631 16TH AVENUE NORTH,210 JUAREZ DR,,HERMITAGE,TN,37076,US,6/3/25,MA-20250605 0044381,0,Active,MA-20250605 0044381,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506050044381,1.75E+12
39535425,477459,O.I.C. HOMES AT 4206 KIRTLAND ROAD,4206 KIRTLAND RD,,NASHVILLE,TN,37215,US,6/2/25,MA-20250609 0045138,,Active,MA-20250609 0045138,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506090045138,1.75E+12
39534672,477437,O.I.C. 1504 CAHAL AVENUE HOMES,314 DUNNWOOD LOOP,,MOUNT JULIET,TN,37122,US,5/30/25,MA-20250602 0043061,,Active,MA-20250602 0043061,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506020043061,1.75E+12
39534490,477418,O.I.C. HOMES AT 406 SCOTT AVENUE,406 SCOTT AVE,,NASHVILLE,TN,37206,US,5/28/25,MA-20250529 0041964,,Active,MA-20250529 0041964,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505290041964,1.75E+12
39534516,477434,O.I.C. HOMES AT 489 SUNLINER DRIVE,PO BOX 159342,,NASHVILLE,TN,37215,US,5/28/25,MA-20250530 0042672,,Active,MA-20250530 0042672,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505300042672,1.75E+12
39534511,477431,O.I.C. HOMES AT 4700 KENTUCKY AVENUE,PO BOX 159342,,NASHVILLE,TN,37215,US,5/27/25,MA-20250530 0042541,,Active,MA-20250530 0042541,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505300042541,1.75E+12
39533859,477379,O.I.C. HOMES AT 2243 KLINE AVENUE,625 BAKERS BRIDGE AVE 105-34,,FRANKLIN,TN,37067,US,5/23/25,MA-20250523 0040956,0,Active,MA-20250523 0040956,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505230040956,1.75E+12
39534214,477414,O.I.C. HOMES AT 433 DAWN DRIVE,609 MONTROSE DR,,MOUNT JULIET,TN,37122,US,5/22/25,MA-20250528 0041674,,Active,MA-20250528 0041674,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505280041674,1.75E+12
39534211,477411,O.I.C. HOMES AT 408 MOORE AVENUE,PO BOX 331235,,NASHVILLE,TN,37203,US,5/21/25,MA-20250528 0041664,,Active,MA-20250528 0041664,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505280041664,1.75E+12
39534217,477417,O.I.C. HOMES AT 6552 MARAUDER DRIVE,1623 BROOKEVALLEY CIR,,MOUNT JULIET,TN,37122,US,5/21/25,MA-20250528 0041685,,Active,MA-20250528 0041685,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505280041685,1.75E+12
39537513,477565,O.I.C. 1505 WAYNE DRIVE,1505 WAYNE DR,,NASHVILLE,TN,37206,US,5/21/25,MA-20250630 0051340,,Active,MA-20250630 0051340,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202506300051340,1.75E+12
39540218,477726,O.I.C. SIXHUNDREDFOURTEEN WOODETT DRIVE,409 A THERESA AVE,,NASHVILLE,TN,37205,US,5/21/25,MA-20250728 0059529,,Active,MA-20250728 0059529,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202507280059529,1.75E+12
39534083,477403,O.I.C. HOMES AT 5917 MAXON AVENUE,480 OLD TOWNE DR,,BRENTWOOD,TN,37027,US,5/20/25,MA-20250527 0041248,0,Active,MA-20250527 0041248,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202505270041248,1.75E+12
